iterate,x,y,value,best
43,0.34614890468780724,0.8155350663901283,0.12925630838399632,1.2084115427563897
44,0.7017690310375833,0.3355496325369469,0.6185490273755809,1.2084115427563897
45,0.3313529482097557,0.09562045828008225,0.8792843162650095,1.2084115427563897
46,0.8552326615071214,0.4048869154978294,0.49999373940421565,1.2084115427563897
47,0.9813117588822117,0.23778410947122086,0.25582554021543036,1.2084115427563897
48,0.2455143296392034,0.2942515031269396,1.091388967891339,1.2084115427563897
49,0.9171233899664023,0.36993543284550323,0.4131677193268858,1.2084115427563897
50,0.864422068846516,0.5742725270229958,0.21651204964466206,1.2084115427563897
51,0.2655796353817377,0.8558781417145521,0.23723990231105105,1.2084115427563897
52,0.5047864744679949,0.5735226109001365,0.25660288741066356,1.2084115427563897
53,0.04774242673105711,0.9547433116319732,0.27564615627162525,1.2084115427563897
54,0.16403274169102655,0.45361334741188064,0.6350873693911419,1.2084115427563897
55,0.9122407938746545,0.5721467270643829,0.1810548942284778,1.2084115427563897
56,0.06471797827464865,0.2718252756405486,0.9366685156698648,1.2084115427563897
57,0.2996462528574868,0.12333826914795021,1.0064508826284262,1.2084115427563897
58,0.9944817235473711,0.9563105766897626,0.03812070450920539,1.2084115427563897
59,0.55646640129077,0.934982571993014,0.1279365810437847,1.2084115427563897
60,0.6508879660084176,0.2401202366888655,0.5300764917064252,1.2084115427563897
61,0.1254674027585566,0.32174423570710464,0.9709306591851324,1.2084115427563897
62,0.7657904924883906,0.2773757242508832,0.6180041214647186,1.2084115427563897
63,0.6528055142478284,0.5545743071361655,0.2940038622214064,1.2084115427563897
64,0.9207381392884625,0.8809207385894636,0.053599281046970114,1.2084115427563897
65,0.00531156366340646,0.6674437199749815,0.3691568097911041,1.2084115427563897
66,0.45979721133989115,0.7463283384201956,-0.021163920288249566,1.2084115427563897
67,0.34432978155785454,0.16236141934190507,0.9380435978902573,1.2084115427563897
68,0.6777415995021832,0.9332463802996384,0.10458887996160583,1.2084115427563897
69,0.42387416804247713,0.8404728001348077,0.023103226278094302,1.2084115427563897
70,0.6951068720985779,0.894610376961161,0.10382087197350301,1.2084115427563897
71,0.4111103203938279,0.1967849289079887,0.7441210609661296,1.2084115427563897
72,0.28752874526700467,0.8364443921514101,0.22042343031832026,1.2084115427563897
73,0.8835458124066089,0.5740104593974156,0.20225305298459184,1.2084115427563897
74,0.6899777455652496,0.2538948412122457,0.5721037728758251,1.2084115427563897
75,0.9675439539556092,0.22701874034679836,0.27265489736986426,1.2084115427563897
76,0.7524228284654083,0.055123368861064725,0.2926378856442477,1.2084115427563897
77,0.20056977639986917,0.2738504601020366,1.156125069471779,1.2084115427563897
78,0.7285303946680862,0.7122698425406303,0.1372226893625853,1.2084115427563897
79,0.8935083347298177,0.8494682185656778,0.0613031697166955,1.2084115427563897
80,0.2143593138072416,0.7039592791622821,0.30695283079092645,1.2084115427563897
81,0.7717356166349393,0.30495845522767395,0.6351863699673168,1.2084115427563897
82,0.8271403474837422,0.6055317454906772,0.19800276988029092,1.2084115427563897
83,0.43270991005157644,0.1694458920176939,0.6723977408679057,1.2084115427563897
84,0.4916216531923926,0.7165163318256207,0.04738511476139684,1.2084115427563897
85,0.46807588910895626,0.18016104230157448,0.5887800566508813,1.2084115427563897
86,0.9154496689915461,0.9461705116002253,0.05089762833237648,1.2084115427563897
87,0.4277366597350676,0.7186474600857131,0.04003887466829839,1.2084115427563897
88,0.09422431151828492,0.8348810448812776,0.2988236334321324,1.2084115427563897
89,0.9689712093135545,0.7726520808104396,0.0540060817470326,1.2084115427563897
90,0.27794540396211853,0.5922024152321632,0.35333233432402456,1.2084115427563897
91,0.3391158925172677,0.32629215354153274,0.8287440451496058,1.2084115427563897
92,0.09741146585688065,0.9796313164011138,0.26152869579597077,1.2084115427563897
93,0.07362269511666775,0.4976578611066209,0.5130515078418543,1.2084115427563897
94,0.23007085587321097,0.7668107711261243,0.2766518863636934,1.2084115427563897
95,0.7456779748421366,0.21825261371686633,0.5431027645054511,1.2084115427563897
96,0.6193926079102673,0.4188265990179373,0.46619042562348173,1.2084115427563897
97,0.3768368267881792,0.1793701054102862,0.846830878194898,1.2084115427563897
98,0.13069303745066763,0.4440803722007426,0.6468261490448274,1.2084115427563897
99,0.9832972740664598,0.8343080854168343,0.04554354573357053,1.2084115427563897
100,0.44857968611700016,0.767253979973041,-0.04284752397555147,1.2084115427563897
