iterate,x,y,value,best
71,11.851392085107818,44.040474269132275,-0.7931901942754532,-0.12042246449794614
72,11.477077375904628,47.14915896315341,-1.7486948782513547,-0.12042246449794614
73,28.420542435107095,-12.171035466667242,-0.5629794207608514,-0.12042246449794614
74,45.80647804938387,3.098256960526811,-1.3813027198563956,-0.12042246449794614
75,-52.99748403309329,3.121737122108371,-1.1593228697927687,-0.12042246449794614
76,-43.822663926885255,8.081128133495824,-0.6646847971749239,-0.12042246449794614
77,-12.994278418602313,-0.3608101566866466,-0.1618606676833192,-0.12042246449794614
78,-16.927144785941188,7.527035737465184,-1.2831080463394973,-0.12042246449794614
79,-47.440699006929506,-13.716902894030682,-0.6950445531784307,-0.12042246449794614
80,21.413125398371292,15.789228380582642,-1.3179069973791737,-0.12042246449794614
81,14.842048812469088,-25.38682449110535,-1.6197944342782336,-0.12042246449794614
82,-46.36344653923158,3.2815019571460766,-1.0464410829132897,-0.12042246449794614
83,42.46797488282968,-59.78846668447225,-2.352125807137927,-0.12042246449794614
84,48.084736560300385,-0.40229467469718827,-2.1278812367507793,-0.12042246449794614
85,43.99759857209571,5.514743195507506,-2.217732882524598,-0.12042246449794614
86,35.409141356021465,-1.4697013697699504,-1.6479053528804293,-0.12042246449794614
87,38.135593055806254,38.264846748583125,-2.043608357109526,-0.12042246449794614
88,0.5153884076849238,51.48424369583677,-1.4251586132744232,-0.12042246449794614
89,2.116674434359915,-3.93281338113119,-0.5192217293729129,-0.12042246449794614
90,38.66682460932671,-28.557238352675615,-1.449826423508548,-0.12042246449794614
91,-47.400465970710805,-45.020155324616326,-2.9475243163649107,-0.12042246449794614
92,7.7991578665804155,24.463845748638363,-1.163742215714862,-0.12042246449794614
93,-23.348518188585373,57.738326887525616,-1.7579262436200662,-0.12042246449794614
94,39.815077107889834,-55.351333530568205,-2.229787043719204,-0.12042246449794614
95,-25.79246736974337,-49.31412302659637,-2.52609396154934,-0.12042246449794614
96,-21.250244805697292,-23.216833365654658,-0.6875159722816134,-0.12042246449794614
97,33.190193101052216,-53.55445226917365,-2.191586891381932,-0.12042246449794614
98,0.620464089397494,-34.75729328638551,-0.6108946199620995,-0.12042246449794614
99,45.03486185161678,13.256432937466016,-2.045666999596987,-0.12042246449794614
100,-12.319818464714622,-36.34291576537457,-0.5494001839798051,-0.12042246449794614
